,info,outflow,outflow,outflow,outflow,outflow,inflow,inflow,inflow,inflow,inflow,info,info,info,info
532,532,10,4,43,21,1,9,4,43,21,1,0.43,2111,chemical process,
532,532,10,4,43,23,1,9,4,43,23,1,0.43,2111,chemical process,
532,532,10,4,44,10,1,9,4,44,10,1,0.43,2111,chemical process,
532,532,10,4,44,2,1,9,4,44,2,1,0.43,2111,chemical process,
532,532,10,4,44,9,1,9,4,44,9,1,0.43,2111,chemical process,
532,532,10,4,44,8,1,9,4,44,8,1,0.43,2111,chemical process,
532,532,10,4,44,7,1,9,4,44,7,1,0.43,2111,chemical process,
532,532,10,4,44,6,1,9,4,44,6,1,0.43,2111,chemical process,
532,532,10,4,44,5,1,9,4,44,5,1,0.43,2111,chemical process,
532,532,10,4,44,4,1,9,4,44,4,1,0.43,2111,chemical process,
532,532,10,4,44,3,1,9,4,44,3,1,0.43,2111,chemical process,
532,532,10,4,44,1,1,9,4,44,1,1,0.43,2111,chemical process,
532,532,10,4,43,24,1,9,4,43,24,1,0.43,2111,chemical process,
532,532,10,4,44,0,1,9,4,44,0,1,0.43,2111,chemical process,
532,532,10,4,44,-1,1,9,4,44,-1,1,0.43,2111,chemical process,
532,532,10,4,43,29,1,9,4,43,29,1,0.43,2111,chemical process,
532,532,10,4,43,28,1,9,4,43,28,1,0.43,2111,chemical process,
532,532,10,4,43,27,1,9,4,43,27,1,0.43,2111,chemical process,
532,532,10,4,43,26,1,9,4,43,26,1,0.43,2111,chemical process,
532,532,10,4,43,25,1,9,4,43,25,1,0.43,2111,chemical process,
532,532,10,4,50,25,1,9,4,50,25,1,0.43,2111,chemical process,
532,532,10,4,50,26,1,9,4,50,26,1,0.43,2111,chemical process,
532,532,10,4,50,27,1,9,4,50,27,1,0.43,2111,chemical process,
532,532,10,4,50,28,1,9,4,50,28,1,0.43,2111,chemical process,
532,532,10,4,57,28,1,9,4,57,28,1,0.43,2111,chemical process,
532,532,10,4,57,27,1,9,4,57,27,1,0.43,2111,chemical process,
532,532,10,4,57,26,1,9,4,57,26,1,0.43,2111,chemical process,
532,532,10,4,57,25,1,9,4,57,25,1,0.43,2111,chemical process,
532,532,10,4,57,24,1,9,4,57,24,1,0.43,2111,chemical process,
532,532,10,4,57,23,1,9,4,57,23,1,0.43,2111,chemical process,
532,532,10,4,57,22,1,9,4,57,22,1,0.43,2111,chemical process,
532,532,10,4,57,21,1,9,4,57,21,1,0.43,2111,chemical process,
532,532,10,4,57,20,1,9,4,57,20,1,0.43,2111,chemical process,
532,532,10,4,57,19,1,9,4,57,19,1,0.43,2111,chemical process,
532,532,10,4,57,18,1,9,4,57,18,1,0.43,2111,chemical process,
532,532,10,4,57,17,1,9,4,57,17,1,0.43,2111,chemical process,
532,532,10,4,57,16,1,9,4,57,16,1,0.43,2111,chemical process,
532,532,10,4,57,15,1,9,4,57,15,1,0.43,2111,chemical process,
532,532,10,4,57,14,1,9,4,57,14,1,0.43,2111,chemical process,
532,532,10,4,57,13,1,9,4,57,13,1,0.43,2111,chemical process,
532,532,10,4,57,12,1,9,4,57,12,1,0.43,2111,chemical process,
532,532,10,4,57,29,1,9,4,57,29,1,0.43,2111,chemical process,
532,532,10,4,58,-1,1,9,4,58,-1,1,0.43,2111,chemical process,
532,532,10,4,58,0,1,9,4,58,0,1,0.43,2111,chemical process,
532,532,10,4,58,10,1,9,4,58,10,1,0.43,2111,chemical process,
532,532,10,4,58,17,1,9,4,58,17,1,0.43,2111,chemical process,
532,532,10,4,58,16,1,9,4,58,16,1,0.43,2111,chemical process,
532,532,10,4,58,15,1,9,4,58,15,1,0.43,2111,chemical process,
532,532,10,4,58,14,1,9,4,58,14,1,0.43,2111,chemical process,
532,532,10,4,58,13,1,9,4,58,13,1,0.43,2111,chemical process,
532,532,10,4,58,12,1,9,4,58,12,1,0.43,2111,chemical process,
532,532,10,4,58,11,1,9,4,58,11,1,0.43,2111,chemical process,
532,532,10,4,58,9,1,9,4,58,9,1,0.43,2111,chemical process,
532,532,10,4,58,1,1,9,4,58,1,1,0.43,2111,chemical process,
532,532,10,4,58,8,1,9,4,58,8,1,0.43,2111,chemical process,
532,532,10,4,58,7,1,9,4,58,7,1,0.43,2111,chemical process,
532,532,10,4,58,6,1,9,4,58,6,1,0.43,2111,chemical process,
532,532,10,4,58,5,1,9,4,58,5,1,0.43,2111,chemical process,
532,532,10,4,58,4,1,9,4,58,4,1,0.43,2111,chemical process,
532,532,10,4,58,3,1,9,4,58,3,1,0.43,2111,chemical process,
532,532,10,4,58,2,1,9,4,58,2,1,0.43,2111,chemical process,
532,532,10,4,57,11,1,9,4,57,11,1,0.43,2111,chemical process,
532,532,10,4,57,10,1,9,4,57,10,1,0.43,2111,chemical process,
532,532,10,4,57,9,1,9,4,57,9,1,0.43,2111,chemical process,
532,532,10,4,56,11,1,9,4,56,11,1,0.43,2111,chemical process,
532,532,10,4,56,18,1,9,4,56,18,1,0.43,2111,chemical process,
532,532,10,4,56,17,1,9,4,56,17,1,0.43,2111,chemical process,
532,532,10,4,56,16,1,9,4,56,16,1,0.43,2111,chemical process,
532,532,10,4,56,15,1,9,4,56,15,1,0.43,2111,chemical process,
532,532,10,4,56,14,1,9,4,56,14,1,0.43,2111,chemical process,
532,532,10,4,56,13,1,9,4,56,13,1,0.43,2111,chemical process,
532,532,10,4,56,12,1,9,4,56,12,1,0.43,2111,chemical process,
532,532,10,4,56,10,1,9,4,56,10,1,0.43,2111,chemical process,
532,532,10,4,56,20,1,9,4,56,20,1,0.43,2111,chemical process,
532,532,10,4,56,9,1,9,4,56,9,1,0.43,2111,chemical process,
532,532,10,4,56,8,1,9,4,56,8,1,0.43,2111,chemical process,
532,532,10,4,56,7,1,9,4,56,7,1,0.43,2111,chemical process,
532,532,10,4,56,6,1,9,4,56,6,1,0.43,2111,chemical process,
532,532,10,4,56,5,1,9,4,56,5,1,0.43,2111,chemical process,
532,532,10,4,56,4,1,9,4,56,4,1,0.43,2111,chemical process,
532,532,10,4,56,3,1,9,4,56,3,1,0.43,2111,chemical process,
532,532,10,4,56,19,1,9,4,56,19,1,0.43,2111,chemical process,
532,532,10,4,56,21,1,9,4,56,21,1,0.43,2111,chemical process,
532,532,10,4,57,8,1,9,4,57,8,1,0.43,2111,chemical process,
532,532,10,4,57,0,1,9,4,57,0,1,0.43,2111,chemical process,
532,532,10,4,57,7,1,9,4,57,7,1,0.43,2111,chemical process,
532,532,10,4,57,6,1,9,4,57,6,1,0.43,2111,chemical process,
532,532,10,4,57,5,1,9,4,57,5,1,0.43,2111,chemical process,
532,532,10,4,57,4,1,9,4,57,4,1,0.43,2111,chemical process,
532,532,10,4,57,3,1,9,4,57,3,1,0.43,2111,chemical process,
532,532,10,4,57,2,1,9,4,57,2,1,0.43,2111,chemical process,
532,532,10,4,57,1,1,9,4,57,1,1,0.43,2111,chemical process,
532,532,10,4,57,-1,1,9,4,57,-1,1,0.43,2111,chemical process,
532,532,10,4,56,22,1,9,4,56,22,1,0.43,2111,chemical process,
532,532,10,4,56,29,1,9,4,56,29,1,0.43,2111,chemical process,
532,532,10,4,56,28,1,9,4,56,28,1,0.43,2111,chemical process,
532,532,10,4,56,27,1,9,4,56,27,1,0.43,2111,chemical process,
532,532,10,4,56,26,1,9,4,56,26,1,0.43,2111,chemical process,
532,532,10,4,56,25,1,9,4,56,25,1,0.43,2111,chemical process,
532,532,10,4,56,24,1,9,4,56,24,1,0.43,2111,chemical process,
532,532,10,4,56,23,1,9,4,56,23,1,0.43,2111,chemical process,
532,532,10,4,58,18,1,9,4,58,18,1,0.43,2111,chemical process,
532,532,10,4,58,19,1,9,4,58,19,1,0.43,2111,chemical process,
532,532,10,4,58,20,1,9,4,58,20,1,0.43,2111,chemical process,
532,532,10,4,60,8,1,9,4,60,8,1,0.43,2111,chemical process,
532,532,10,4,60,15,1,9,4,60,15,1,0.43,2111,chemical process,
532,532,10,4,60,14,1,9,4,60,14,1,0.43,2111,chemical process,
532,532,10,4,60,13,1,9,4,60,13,1,0.43,2111,chemical process,
532,532,10,4,60,12,1,9,4,60,12,1,0.43,2111,chemical process,
532,532,10,4,60,11,1,9,4,60,11,1,0.43,2111,chemical process,
532,532,10,4,60,10,1,9,4,60,10,1,0.43,2111,chemical process,
532,532,10,4,60,9,1,9,4,60,9,1,0.43,2111,chemical process,
532,532,10,4,60,7,1,9,4,60,7,1,0.43,2111,chemical process,
532,532,10,4,60,17,1,9,4,60,17,1,0.43,2111,chemical process,
532,532,10,4,60,6,1,9,4,60,6,1,0.43,2111,chemical process,
532,532,10,4,60,5,1,9,4,60,5,1,0.43,2111,chemical process,
532,532,10,4,60,4,1,9,4,60,4,1,0.43,2111,chemical process,
532,532,10,4,60,3,1,9,4,60,3,1,0.43,2111,chemical process,
532,532,10,4,60,2,1,9,4,60,2,1,0.43,2111,chemical process,
532,532,10,4,60,1,1,9,4,60,1,1,0.43,2111,chemical process,
532,532,10,4,60,0,1,9,4,60,0,1,0.43,2111,chemical process,
532,532,10,4,60,16,1,9,4,60,16,1,0.43,2111,chemical process,
532,532,10,4,60,18,1,9,4,60,18,1,0.43,2111,chemical process,
532,532,10,4,59,29,1,9,4,59,29,1,0.43,2111,chemical process,
532,532,10,4,60,28,1,9,4,60,28,1,0.43,2111,chemical process,
532,532,10,4,61,4,1,9,4,61,4,1,0.43,2111,chemical process,
532,532,10,4,61,3,1,9,4,61,3,1,0.43,2111,chemical process,
532,532,10,4,61,2,1,9,4,61,2,1,0.43,2111,chemical process,
532,532,10,4,61,1,1,9,4,61,1,1,0.43,2111,chemical process,
532,532,10,4,61,0,1,9,4,61,0,1,0.43,2111,chemical process,
532,532,10,4,61,-1,1,9,4,61,-1,1,0.43,2111,chemical process,
532,532,10,4,60,29,1,9,4,60,29,1,0.43,2111,chemical process,
532,532,10,4,60,27,1,9,4,60,27,1,0.43,2111,chemical process,
532,532,10,4,60,19,1,9,4,60,19,1,0.43,2111,chemical process,
532,532,10,4,60,26,1,9,4,60,26,1,0.43,2111,chemical process,
532,532,10,4,60,25,1,9,4,60,25,1,0.43,2111,chemical process,
532,532,10,4,60,24,1,9,4,60,24,1,0.43,2111,chemical process,
532,532,10,4,60,23,1,9,4,60,23,1,0.43,2111,chemical process,
532,532,10,4,60,22,1,9,4,60,22,1,0.43,2111,chemical process,
532,532,10,4,60,21,1,9,4,60,21,1,0.43,2111,chemical process,
532,532,10,4,60,20,1,9,4,60,20,1,0.43,2111,chemical process,
532,532,10,4,60,-1,1,9,4,60,-1,1,0.43,2111,chemical process,
532,532,10,4,59,28,1,9,4,59,28,1,0.43,2111,chemical process,
532,532,10,4,58,21,1,9,4,58,21,1,0.43,2111,chemical process,
532,532,10,4,59,-1,1,9,4,59,-1,1,0.43,2111,chemical process,
532,532,10,4,59,6,1,9,4,59,6,1,0.43,2111,chemical process,
532,532,10,4,59,5,1,9,4,59,5,1,0.43,2111,chemical process,
532,532,10,4,59,4,1,9,4,59,4,1,0.43,2111,chemical process,
532,532,10,4,59,3,1,9,4,59,3,1,0.43,2111,chemical process,
532,532,10,4,59,2,1,9,4,59,2,1,0.43,2111,chemical process,
532,532,10,4,59,1,1,9,4,59,1,1,0.43,2111,chemical process,
532,532,10,4,59,0,1,9,4,59,0,1,0.43,2111,chemical process,
532,532,10,4,58,29,1,9,4,58,29,1,0.43,2111,chemical process,
532,532,10,4,59,8,1,9,4,59,8,1,0.43,2111,chemical process,
532,532,10,4,58,28,1,9,4,58,28,1,0.43,2111,chemical process,
532,532,10,4,58,27,1,9,4,58,27,1,0.43,2111,chemical process,
532,532,10,4,58,26,1,9,4,58,26,1,0.43,2111,chemical process,
532,532,10,4,58,25,1,9,4,58,25,1,0.43,2111,chemical process,
532,532,10,4,58,24,1,9,4,58,24,1,0.43,2111,chemical process,
532,532,10,4,58,23,1,9,4,58,23,1,0.43,2111,chemical process,
532,532,10,4,58,22,1,9,4,58,22,1,0.43,2111,chemical process,
532,532,10,4,59,7,1,9,4,59,7,1,0.43,2111,chemical process,
532,532,10,4,59,9,1,9,4,59,9,1,0.43,2111,chemical process,
532,532,10,4,59,27,1,9,4,59,27,1,0.43,2111,chemical process,
532,532,10,4,59,19,1,9,4,59,19,1,0.43,2111,chemical process,
532,532,10,4,59,26,1,9,4,59,26,1,0.43,2111,chemical process,
532,532,10,4,59,25,1,9,4,59,25,1,0.43,2111,chemical process,
532,532,10,4,59,24,1,9,4,59,24,1,0.43,2111,chemical process,
532,532,10,4,59,23,1,9,4,59,23,1,0.43,2111,chemical process,
532,532,10,4,59,22,1,9,4,59,22,1,0.43,2111,chemical process,
532,532,10,4,59,21,1,9,4,59,21,1,0.43,2111,chemical process,
532,532,10,4,59,20,1,9,4,59,20,1,0.43,2111,chemical process,
532,532,10,4,59,18,1,9,4,59,18,1,0.43,2111,chemical process,
532,532,10,4,59,10,1,9,4,59,10,1,0.43,2111,chemical process,
532,532,10,4,59,17,1,9,4,59,17,1,0.43,2111,chemical process,
532,532,10,4,59,16,1,9,4,59,16,1,0.43,2111,chemical process,
532,532,10,4,59,15,1,9,4,59,15,1,0.43,2111,chemical process,
532,532,10,4,59,14,1,9,4,59,14,1,0.43,2111,chemical process,
532,532,10,4,59,13,1,9,4,59,13,1,0.43,2111,chemical process,
532,532,10,4,59,12,1,9,4,59,12,1,0.43,2111,chemical process,
532,532,10,4,59,11,1,9,4,59,11,1,0.43,2111,chemical process,
532,532,10,4,56,2,1,9,4,56,2,1,0.43,2111,chemical process,
532,532,10,4,56,1,1,9,4,56,1,1,0.43,2111,chemical process,
532,532,10,4,56,0,1,9,4,56,0,1,0.43,2111,chemical process,
532,532,10,4,52,15,1,9,4,52,15,1,0.43,2111,chemical process,
532,532,10,4,52,22,1,9,4,52,22,1,0.43,2111,chemical process,
532,532,10,4,52,21,1,9,4,52,21,1,0.43,2111,chemical process,
532,532,10,4,52,20,1,9,4,52,20,1,0.43,2111,chemical process,
532,532,10,4,52,19,1,9,4,52,19,1,0.43,2111,chemical process,
532,532,10,4,52,18,1,9,4,52,18,1,0.43,2111,chemical process,
532,532,10,4,52,17,1,9,4,52,17,1,0.43,2111,chemical process,
532,532,10,4,52,16,1,9,4,52,16,1,0.43,2111,chemical process,
532,532,10,4,52,14,1,9,4,52,14,1,0.43,2111,chemical process,
532,532,10,4,52,24,1,9,4,52,24,1,0.43,2111,chemical process,
532,532,10,4,52,13,1,9,4,52,13,1,0.43,2111,chemical process,
532,532,10,4,52,12,1,9,4,52,12,1,0.43,2111,chemical process,
532,532,10,4,52,11,1,9,4,52,11,1,0.43,2111,chemical process,
532,532,10,4,52,10,1,9,4,52,10,1,0.43,2111,chemical process,
532,532,10,4,52,9,1,9,4,52,9,1,0.43,2111,chemical process,
532,532,10,4,52,8,1,9,4,52,8,1,0.43,2111,chemical process,
532,532,10,4,52,7,1,9,4,52,7,1,0.43,2111,chemical process,
532,532,10,4,52,23,1,9,4,52,23,1,0.43,2111,chemical process,
532,532,10,4,52,25,1,9,4,52,25,1,0.43,2111,chemical process,
532,532,10,4,52,5,1,9,4,52,5,1,0.43,2111,chemical process,
532,532,10,4,53,4,1,9,4,53,4,1,0.43,2111,chemical process,
532,532,10,4,53,11,1,9,4,53,11,1,0.43,2111,chemical process,
532,532,10,4,53,10,1,9,4,53,10,1,0.43,2111,chemical process,
532,532,10,4,53,9,1,9,4,53,9,1,0.43,2111,chemical process,
532,532,10,4,53,8,1,9,4,53,8,1,0.43,2111,chemical process,
532,532,10,4,53,7,1,9,4,53,7,1,0.43,2111,chemical process,
532,532,10,4,53,6,1,9,4,53,6,1,0.43,2111,chemical process,
532,532,10,4,53,5,1,9,4,53,5,1,0.43,2111,chemical process,
532,532,10,4,53,3,1,9,4,53,3,1,0.43,2111,chemical process,
532,532,10,4,52,26,1,9,4,52,26,1,0.43,2111,chemical process,
532,532,10,4,53,2,1,9,4,53,2,1,0.43,2111,chemical process,
532,532,10,4,53,1,1,9,4,53,1,1,0.43,2111,chemical process,
532,532,10,4,53,0,1,9,4,53,0,1,0.43,2111,chemical process,
532,532,10,4,53,-1,1,9,4,53,-1,1,0.43,2111,chemical process,
532,532,10,4,52,29,1,9,4,52,29,1,0.43,2111,chemical process,
532,532,10,4,52,28,1,9,4,52,28,1,0.43,2111,chemical process,
532,532,10,4,52,27,1,9,4,52,27,1,0.43,2111,chemical process,
532,532,10,4,52,6,1,9,4,52,6,1,0.43,2111,chemical process,
532,532,10,4,52,4,1,9,4,52,4,1,0.43,2111,chemical process,
532,532,10,4,53,13,1,9,4,53,13,1,0.43,2111,chemical process,
532,532,10,4,51,6,1,9,4,51,6,1,0.43,2111,chemical process,
532,532,10,4,51,13,1,9,4,51,13,1,0.43,2111,chemical process,
532,532,10,4,51,12,1,9,4,51,12,1,0.43,2111,chemical process,
532,532,10,4,51,11,1,9,4,51,11,1,0.43,2111,chemical process,
532,532,10,4,51,10,1,9,4,51,10,1,0.43,2111,chemical process,
532,532,10,4,51,9,1,9,4,51,9,1,0.43,2111,chemical process,
532,532,10,4,51,8,1,9,4,51,8,1,0.43,2111,chemical process,
532,532,10,4,51,7,1,9,4,51,7,1,0.43,2111,chemical process,
532,532,10,4,51,5,1,9,4,51,5,1,0.43,2111,chemical process,
532,532,10,4,51,15,1,9,4,51,15,1,0.43,2111,chemical process,
532,532,10,4,51,4,1,9,4,51,4,1,0.43,2111,chemical process,
532,532,10,4,51,3,1,9,4,51,3,1,0.43,2111,chemical process,
532,532,10,4,51,2,1,9,4,51,2,1,0.43,2111,chemical process,
532,532,10,4,51,1,1,9,4,51,1,1,0.43,2111,chemical process,
532,532,10,4,51,0,1,9,4,51,0,1,0.43,2111,chemical process,
532,532,10,4,51,-1,1,9,4,51,-1,1,0.43,2111,chemical process,
532,532,10,4,50,29,1,9,4,50,29,1,0.43,2111,chemical process,
532,532,10,4,51,14,1,9,4,51,14,1,0.43,2111,chemical process,
532,532,10,4,51,16,1,9,4,51,16,1,0.43,2111,chemical process,
532,532,10,4,52,3,1,9,4,52,3,1,0.43,2111,chemical process,
532,532,10,4,51,26,1,9,4,51,26,1,0.43,2111,chemical process,
532,532,10,4,52,2,1,9,4,52,2,1,0.43,2111,chemical process,
532,532,10,4,52,1,1,9,4,52,1,1,0.43,2111,chemical process,
532,532,10,4,52,0,1,9,4,52,0,1,0.43,2111,chemical process,
532,532,10,4,52,-1,1,9,4,52,-1,1,0.43,2111,chemical process,
532,532,10,4,51,29,1,9,4,51,29,1,0.43,2111,chemical process,
532,532,10,4,51,28,1,9,4,51,28,1,0.43,2111,chemical process,
532,532,10,4,51,27,1,9,4,51,27,1,0.43,2111,chemical process,
532,532,10,4,51,25,1,9,4,51,25,1,0.43,2111,chemical process,
532,532,10,4,51,17,1,9,4,51,17,1,0.43,2111,chemical process,
532,532,10,4,51,24,1,9,4,51,24,1,0.43,2111,chemical process,
532,532,10,4,51,23,1,9,4,51,23,1,0.43,2111,chemical process,
532,532,10,4,51,22,1,9,4,51,22,1,0.43,2111,chemical process,
532,532,10,4,51,21,1,9,4,51,21,1,0.43,2111,chemical process,
532,532,10,4,51,20,1,9,4,51,20,1,0.43,2111,chemical process,
532,532,10,4,51,19,1,9,4,51,19,1,0.43,2111,chemical process,
532,532,10,4,51,18,1,9,4,51,18,1,0.43,2111,chemical process,
532,532,10,4,53,12,1,9,4,53,12,1,0.43,2111,chemical process,
532,532,10,4,53,14,1,9,4,53,14,1,0.43,2111,chemical process,
532,532,10,4,56,-1,1,9,4,56,-1,1,0.43,2111,chemical process,
532,532,10,4,55,2,1,9,4,55,2,1,0.43,2111,chemical process,
532,532,10,4,55,9,1,9,4,55,9,1,0.43,2111,chemical process,
532,532,10,4,55,8,1,9,4,55,8,1,0.43,2111,chemical process,
532,532,10,4,55,7,1,9,4,55,7,1,0.43,2111,chemical process,
532,532,10,4,55,6,1,9,4,55,6,1,0.43,2111,chemical process,
532,532,10,4,55,5,1,9,4,55,5,1,0.43,2111,chemical process,
532,532,10,4,55,4,1,9,4,55,4,1,0.43,2111,chemical process,
532,532,10,4,55,3,1,9,4,55,3,1,0.43,2111,chemical process,
532,532,10,4,55,1,1,9,4,55,1,1,0.43,2111,chemical process,
532,532,10,4,55,11,1,9,4,55,11,1,0.43,2111,chemical process,
532,532,10,4,55,0,1,9,4,55,0,1,0.43,2111,chemical process,
532,532,10,4,55,-1,1,9,4,55,-1,1,0.43,2111,chemical process,
532,532,10,4,54,29,1,9,4,54,29,1,0.43,2111,chemical process,
532,532,10,4,54,28,1,9,4,54,28,1,0.43,2111,chemical process,
532,532,10,4,54,27,1,9,4,54,27,1,0.43,2111,chemical process,
532,532,10,4,54,26,1,9,4,54,26,1,0.43,2111,chemical process,
532,532,10,4,54,25,1,9,4,54,25,1,0.43,2111,chemical process,
532,532,10,4,55,10,1,9,4,55,10,1,0.43,2111,chemical process,
532,532,10,4,55,12,1,9,4,55,12,1,0.43,2111,chemical process,
532,532,10,4,54,23,1,9,4,54,23,1,0.43,2111,chemical process,
532,532,10,4,55,22,1,9,4,55,22,1,0.43,2111,chemical process,
532,532,10,4,55,29,1,9,4,55,29,1,0.43,2111,chemical process,
532,532,10,4,55,28,1,9,4,55,28,1,0.43,2111,chemical process,
532,532,10,4,55,27,1,9,4,55,27,1,0.43,2111,chemical process,
532,532,10,4,55,26,1,9,4,55,26,1,0.43,2111,chemical process,
532,532,10,4,55,25,1,9,4,55,25,1,0.43,2111,chemical process,
532,532,10,4,55,24,1,9,4,55,24,1,0.43,2111,chemical process,
532,532,10,4,55,23,1,9,4,55,23,1,0.43,2111,chemical process,
532,532,10,4,55,21,1,9,4,55,21,1,0.43,2111,chemical process,
532,532,10,4,55,13,1,9,4,55,13,1,0.43,2111,chemical process,
532,532,10,4,55,20,1,9,4,55,20,1,0.43,2111,chemical process,
532,532,10,4,55,19,1,9,4,55,19,1,0.43,2111,chemical process,
532,532,10,4,55,18,1,9,4,55,18,1,0.43,2111,chemical process,
532,532,10,4,55,17,1,9,4,55,17,1,0.43,2111,chemical process,
532,532,10,4,55,16,1,9,4,55,16,1,0.43,2111,chemical process,
532,532,10,4,55,15,1,9,4,55,15,1,0.43,2111,chemical process,
532,532,10,4,55,14,1,9,4,55,14,1,0.43,2111,chemical process,
532,532,10,4,54,24,1,9,4,54,24,1,0.43,2111,chemical process,
532,532,10,4,54,22,1,9,4,54,22,1,0.43,2111,chemical process,
532,532,10,4,53,15,1,9,4,53,15,1,0.43,2111,chemical process,
532,532,10,4,53,24,1,9,4,53,24,1,0.43,2111,chemical process,
532,532,10,4,54,0,1,9,4,54,0,1,0.43,2111,chemical process,
532,532,10,4,54,-1,1,9,4,54,-1,1,0.43,2111,chemical process,
532,532,10,4,53,29,1,9,4,53,29,1,0.43,2111,chemical process,
532,532,10,4,53,28,1,9,4,53,28,1,0.43,2111,chemical process,
532,532,10,4,53,27,1,9,4,53,27,1,0.43,2111,chemical process,
532,532,10,4,53,26,1,9,4,53,26,1,0.43,2111,chemical process,
532,532,10,4,53,25,1,9,4,53,25,1,0.43,2111,chemical process,
532,532,10,4,53,23,1,9,4,53,23,1,0.43,2111,chemical process,
532,532,10,4,54,2,1,9,4,54,2,1,0.43,2111,chemical process,
532,532,10,4,53,22,1,9,4,53,22,1,0.43,2111,chemical process,
532,532,10,4,53,21,1,9,4,53,21,1,0.43,2111,chemical process,
532,532,10,4,53,20,1,9,4,53,20,1,0.43,2111,chemical process,
532,532,10,4,53,19,1,9,4,53,19,1,0.43,2111,chemical process,
532,532,10,4,53,18,1,9,4,53,18,1,0.43,2111,chemical process,
532,532,10,4,53,17,1,9,4,53,17,1,0.43,2111,chemical process,
532,532,10,4,53,16,1,9,4,53,16,1,0.43,2111,chemical process,
532,532,10,4,54,1,1,9,4,54,1,1,0.43,2111,chemical process,
532,532,10,4,54,3,1,9,4,54,3,1,0.43,2111,chemical process,
532,532,10,4,54,21,1,9,4,54,21,1,0.43,2111,chemical process,
532,532,10,4,54,13,1,9,4,54,13,1,0.43,2111,chemical process,
532,532,10,4,54,20,1,9,4,54,20,1,0.43,2111,chemical process,
532,532,10,4,54,19,1,9,4,54,19,1,0.43,2111,chemical process,
532,532,10,4,54,18,1,9,4,54,18,1,0.43,2111,chemical process,
532,532,10,4,54,17,1,9,4,54,17,1,0.43,2111,chemical process,
532,532,10,4,54,16,1,9,4,54,16,1,0.43,2111,chemical process,
532,532,10,4,54,15,1,9,4,54,15,1,0.43,2111,chemical process,
532,532,10,4,54,14,1,9,4,54,14,1,0.43,2111,chemical process,
532,532,10,4,54,12,1,9,4,54,12,1,0.43,2111,chemical process,
532,532,10,4,54,4,1,9,4,54,4,1,0.43,2111,chemical process,
532,532,10,4,54,11,1,9,4,54,11,1,0.43,2111,chemical process,
532,532,10,4,54,10,1,9,4,54,10,1,0.43,2111,chemical process,
532,532,10,4,54,9,1,9,4,54,9,1,0.43,2111,chemical process,
532,532,10,4,54,8,1,9,4,54,8,1,0.43,2111,chemical process,
532,532,10,4,54,7,1,9,4,54,7,1,0.43,2111,chemical process,
532,532,10,4,54,6,1,9,4,54,6,1,0.43,2111,chemical process,
532,532,10,4,54,5,1,9,4,54,5,1,0.43,2111,chemical process,
532,532,10,4,-1,0,1,9,4,-1,0,1,0.43,2111,chemical process,
532,532,10,4,-1,-1,1,9,4,-1,-1,1,0.43,2111,chemical process,
532,532,10,3,81,29,1,9,3,81,29,1,0.43,2111,chemical process,
532,532,10,3,24,28,1,9,3,24,28,1,0.43,2111,chemical process,
532,532,10,3,26,24,1,9,3,26,24,1,0.43,2111,chemical process,
532,532,10,3,26,23,1,9,3,26,23,1,0.43,2111,chemical process,
532,532,10,3,26,22,1,9,3,26,22,1,0.43,2111,chemical process,
532,532,10,3,26,21,1,9,3,26,21,1,0.43,2111,chemical process,
532,532,10,3,26,20,1,9,3,26,20,1,0.43,2111,chemical process,
532,532,10,3,26,19,1,9,3,26,19,1,0.43,2111,chemical process,
532,532,10,3,26,18,1,9,3,26,18,1,0.43,2111,chemical process,
532,532,10,3,26,17,1,9,3,26,17,1,0.43,2111,chemical process,
532,532,10,3,26,16,1,9,3,26,16,1,0.43,2111,chemical process,
532,532,10,3,26,15,1,9,3,26,15,1,0.43,2111,chemical process,
532,532,10,3,26,14,1,9,3,26,14,1,0.43,2111,chemical process,
532,532,10,3,26,13,1,9,3,26,13,1,0.43,2111,chemical process,
532,532,10,3,26,12,1,9,3,26,12,1,0.43,2111,chemical process,
532,532,10,3,26,11,1,9,3,26,11,1,0.43,2111,chemical process,
532,532,10,3,26,10,1,9,3,26,10,1,0.43,2111,chemical process,
532,532,10,3,26,9,1,9,3,26,9,1,0.43,2111,chemical process,
532,532,10,3,26,8,1,9,3,26,8,1,0.43,2111,chemical process,
532,532,10,3,26,25,1,9,3,26,25,1,0.43,2111,chemical process,
532,532,10,3,26,26,1,9,3,26,26,1,0.43,2111,chemical process,
532,532,10,3,26,27,1,9,3,26,27,1,0.43,2111,chemical process,
532,532,10,3,27,6,1,9,3,27,6,1,0.43,2111,chemical process,
532,532,10,3,27,13,1,9,3,27,13,1,0.43,2111,chemical process,
532,532,10,3,27,12,1,9,3,27,12,1,0.43,2111,chemical process,
532,532,10,3,27,11,1,9,3,27,11,1,0.43,2111,chemical process,
532,532,10,3,27,10,1,9,3,27,10,1,0.43,2111,chemical process,
